           Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved.Oxygen,  Dissolved Oxygen Saturation,             Q
                1662668160,           2022-09-08 20:16:00,           2022-09-08 13:16:00,      3.140000,     20.643000,          7.721000,                    86.006571,      0.883000
                1662668460,           2022-09-08 20:21:00,           2022-09-08 13:21:00,      3.140000,     20.685000,          7.696000,                    85.798911,      0.883000
                1662668760,           2022-09-08 20:26:00,           2022-09-08 13:26:00,      3.140000,     20.760000,          7.678000,                    85.724441,      0.883000
                1662669060,           2022-09-08 20:31:00,           2022-09-08 13:31:00,      3.140000,     20.810000,          7.656000,                    85.562727,      0.883000
                1662669360,           2022-09-08 20:36:00,           2022-09-08 13:36:00,      3.140000,     20.860000,          7.631000,                    85.366986,      0.883000
                1662669660,           2022-09-08 20:41:00,           2022-09-08 13:41:00,      3.130000,     20.894000,          7.592000,                    84.987304,      0.882000
                1662669960,           2022-09-08 20:46:00,           2022-09-08 13:46:00,      3.130000,     20.969000,          7.581000,                    84.988877,      0.883000
                1662670260,           2022-09-08 20:51:00,           2022-09-08 13:51:00,      3.130000,     21.011000,          7.564000,                    84.867991,      0.883000
                1662670560,           2022-09-08 20:56:00,           2022-09-08 13:56:00,      3.130000,     21.061000,          7.542000,                    84.703898,      0.883000
                1662670860,           2022-09-08 21:01:00,           2022-09-08 14:01:00,      3.130000,     21.137000,          7.522000,                    84.604751,      0.883000
                1662671160,           2022-09-08 21:06:00,           2022-09-08 14:06:00,      3.140000,     21.204000,          7.515000,                    84.636560,      0.883000
                1662671460,           2022-09-08 21:11:00,           2022-09-08 14:11:00,      3.140000,     21.237000,          7.519000,                    84.736095,      0.883000
                1662671760,           2022-09-08 21:16:00,           2022-09-08 14:16:00,      3.140000,     21.296000,          7.530000,                    84.957635,      0.883000
                1662672060,           2022-09-08 21:21:00,           2022-09-08 14:21:00,      3.140000,     21.354000,          7.533000,                    85.087463,      0.883000
                1662672360,           2022-09-08 21:26:00,           2022-09-08 14:26:00,      3.140000,     21.371000,          7.536000,                    85.149497,      0.883000
                1662672660,           2022-09-08 21:31:00,           2022-09-08 14:31:00,      3.140000,     21.379000,          7.540000,                    85.207947,      0.883000
                1662672960,           2022-09-08 21:36:00,           2022-09-08 14:36:00,      3.140000,     21.388000,          7.531000,                    85.121133,      0.883000
                1662673260,           2022-09-08 21:41:00,           2022-09-08 14:41:00,      3.140000,     21.388000,          7.516000,                    84.951591,      0.883000
                1662673560,           2022-09-08 21:46:00,           2022-09-08 14:46:00,      3.140000,     21.379000,          7.522000,                    85.004532,      0.883000
                1662673860,           2022-09-08 21:51:00,           2022-09-08 14:51:00,      3.140000,     21.363000,          7.530000,                    85.068467,      0.883000
                1662674160,           2022-09-08 21:56:00,           2022-09-08 14:56:00,      3.140000,     21.329000,          7.525000,                    84.955771,      0.883000
                1662674460,           2022-09-08 22:01:00,           2022-09-08 15:01:00,      3.140000,     21.304000,          7.509000,                    84.733897,      0.883000
                1662674760,           2022-09-08 22:06:00,           2022-09-08 15:06:00,      3.140000,     21.262000,          7.499000,                    84.551875,      0.883000
                1662675060,           2022-09-08 22:11:00,           2022-09-08 15:11:00,      3.140000,     21.237000,          7.468000,                    84.161346,      0.883000
                1662675360,           2022-09-08 22:16:00,           2022-09-08 15:16:00,      3.140000,     21.187000,          7.412000,                    83.448872,      0.883000
                1662675660,           2022-09-08 22:21:00,           2022-09-08 15:21:00,      3.130000,     21.137000,          7.377000,                    82.973844,      0.883000
                1662675960,           2022-09-08 22:26:00,           2022-09-08 15:26:00,      3.130000,     21.078000,          7.319000,                    82.226700,      0.883000
                1662676260,           2022-09-08 22:31:00,           2022-09-08 15:31:00,      3.130000,     21.045000,          7.287000,                    81.814418,      0.883000
                1662676560,           2022-09-08 22:36:00,           2022-09-08 15:36:00,      3.130000,     20.961000,          7.256000,                    81.332642,      0.883000
                1662676860,           2022-09-08 22:41:00,           2022-09-08 15:41:00,      3.130000,     20.902000,          7.218000,                    80.813291,      0.883000
                1662677160,           2022-09-08 22:46:00,           2022-09-08 15:46:00,      3.130000,     20.844000,          7.146000,                    79.916285,      0.882000
                1662677460,           2022-09-08 22:51:00,           2022-09-08 15:51:00,      3.140000,     20.760000,          7.104000,                    79.315763,      0.883000
                1662677760,           2022-09-08 22:56:00,           2022-09-08 15:56:00,      3.140000,     20.693000,          7.015000,                    78.219076,      0.883000
                1662678060,           2022-09-08 23:01:00,           2022-09-08 16:01:00,      3.140000,     20.626000,          6.944000,                    77.325469,      0.882000
                1662678360,           2022-09-08 23:06:00,           2022-09-08 16:06:00,      3.140000,     20.601000,          6.869000,                    76.452682,      0.883000
                1662678660,           2022-09-08 23:11:00,           2022-09-08 16:11:00,      3.140000,     20.534000,          6.823000,                    75.840571,      0.882000
                1662678960,           2022-09-08 23:16:00,           2022-09-08 16:16:00,      3.140000,     20.500000,          6.785000,                    75.367668,      0.883000
                1662679260,           2022-09-08 23:21:00,           2022-09-08 16:21:00,      3.140000,     20.467000,          6.739000,                    74.808009,      0.883000
                1662679560,           2022-09-08 23:26:00,           2022-09-08 16:26:00,      3.140000,     20.417000,          6.698000,                    74.279562,      0.883000
                1662679860,           2022-09-08 23:31:00,           2022-09-08 16:31:00,      3.140000,     20.400000,          6.643000,                    73.644903,      0.882000
                1662680160,           2022-09-08 23:36:00,           2022-09-08 16:36:00,      3.140000,     20.366000,          6.611000,                    73.240953,      0.883000
                1662680460,           2022-09-08 23:41:00,           2022-09-08 16:41:00,      3.140000,     20.341000,          6.587000,                    72.939028,      0.883000
                1662680760,           2022-09-08 23:46:00,           2022-09-08 16:46:00,      3.140000,     20.291000,          6.555000,                    72.512971,      0.883000
                1662681060,           2022-09-08 23:51:00,           2022-09-08 16:51:00,      3.140000,     20.291000,          6.525000,                    72.181104,      0.883000
                1662681360,           2022-09-08 23:56:00,           2022-09-08 16:56:00,      3.140000,     20.274000,          6.507000,                    71.957783,      0.883000
                1662681660,           2022-09-09 00:01:00,           2022-09-08 17:01:00,      3.140000,     20.232000,          6.492000,                    71.732258,      0.883000
                1662681960,           2022-09-09 00:06:00,           2022-09-08 17:06:00,      3.140000,     20.190000,          6.474000,                    71.473899,      0.883000
                1662682260,           2022-09-09 00:11:00,           2022-09-08 17:11:00,      3.140000,     20.140000,          6.461000,                    71.259733,      0.883000
                1662682560,           2022-09-09 00:16:00,           2022-09-08 17:16:00,      3.140000,     20.148000,          6.429000,                    70.918044,      0.882000
                1662682860,           2022-09-09 00:21:00,           2022-09-08 17:21:00,      3.140000,     20.081000,          6.416000,                    70.680657,      0.883000
                1662683160,           2022-09-09 00:26:00,           2022-09-08 17:26:00,      3.130000,     20.056000,          6.396000,                    70.425377,      0.883000
                1662683460,           2022-09-09 00:31:00,           2022-09-08 17:31:00,      3.130000,     20.014000,          6.379000,                    70.179634,      0.883000
                1662683760,           2022-09-09 00:36:00,           2022-09-08 17:36:00,      3.130000,     19.998000,          6.352000,                    69.860379,      0.883000
                1662684060,           2022-09-09 00:41:00,           2022-09-08 17:41:00,      3.130000,     19.947000,          6.347000,                    69.734656,      0.883000
                1662684360,           2022-09-09 00:46:00,           2022-09-08 17:46:00,      3.130000,     19.897000,          6.344000,                    69.632396,      0.883000
                1662684660,           2022-09-09 00:51:00,           2022-09-08 17:51:00,      3.130000,     19.838000,          6.345000,                    69.561604,      0.883000
                1662684960,           2022-09-09 00:56:00,           2022-09-08 17:56:00,      3.140000,     19.788000,          6.321000,                    69.229470,      0.883000
                1662685260,           2022-09-09 01:01:00,           2022-09-08 18:01:00,      3.140000,     19.746000,          6.303000,                    68.974529,      0.883000
                1662685560,           2022-09-09 01:06:00,           2022-09-08 18:06:00,      3.140000,     19.696000,          6.291000,                    68.774546,      0.883000
                1662685860,           2022-09-09 01:11:00,           2022-09-08 18:11:00,      3.140000,     19.637000,          6.277000,                    68.540668,      0.883000
                1662686160,           2022-09-09 01:16:00,           2022-09-08 18:16:00,      3.140000,     19.587000,          6.274000,                    68.439460,      0.882000
                1662686460,           2022-09-09 01:21:00,           2022-09-08 18:21:00,      3.140000,     19.528000,          6.267000,                    68.282437,      0.883000
                1662686760,           2022-09-09 01:26:00,           2022-09-08 18:26:00,      3.140000,     19.494000,          6.252000,                    68.072640,      0.882000
                1662687060,           2022-09-09 01:31:00,           2022-09-08 18:31:00,      3.140000,     19.427000,          6.245000,                    67.905178,      0.882000
                1662687360,           2022-09-09 01:36:00,           2022-09-08 18:36:00,      3.140000,     19.360000,          6.247000,                    67.835675,      0.882000
                1662687660,           2022-09-09 01:41:00,           2022-09-08 18:41:00,      3.140000,     19.310000,          6.253000,                    67.832683,      0.882000
                1662687960,           2022-09-09 01:46:00,           2022-09-08 18:46:00,      3.140000,     19.251000,          6.251000,                    67.730617,      0.883000
                1662688260,           2022-09-09 01:51:00,           2022-09-08 18:51:00,      3.140000,     19.200000,          6.250000,                    67.650336,      0.883000
                1662688560,           2022-09-09 01:56:00,           2022-09-08 18:56:00,      3.140000,     19.150000,          6.273000,                    67.830969,      0.883000
                1662688860,           2022-09-09 02:01:00,           2022-09-08 19:01:00,      3.140000,     19.091000,          6.249000,                    67.491160,      0.882000
                1662689160,           2022-09-09 02:06:00,           2022-09-08 19:06:00,      3.140000,     19.049000,          6.252000,                    67.466387,      0.882000
                1662689460,           2022-09-09 02:11:00,           2022-09-08 19:11:00,      3.130000,     18.990000,          6.254000,                    67.407645,      0.883000
                1662689760,           2022-09-09 02:16:00,           2022-09-08 19:16:00,      3.130000,     18.932000,          6.278000,                    67.587077,      0.883000
                1662690060,           2022-09-09 02:21:00,           2022-09-08 19:21:00,      3.130000,     18.864000,          6.264000,                    67.343676,      0.882000
                1662690360,           2022-09-09 02:26:00,           2022-09-08 19:26:00,      3.140000,     18.805000,          6.282000,                    67.456567,      0.883000
                1662690660,           2022-09-09 02:31:00,           2022-09-08 19:31:00,      3.140000,     18.755000,          6.276000,                    67.323892,      0.882000
                1662690960,           2022-09-09 02:36:00,           2022-09-08 19:36:00,      3.140000,     18.705000,          6.282000,                    67.319958,      0.882000
                1662691260,           2022-09-09 02:41:00,           2022-09-08 19:41:00,      3.140000,     18.629000,          6.274000,                    67.130573,      0.882000
                1662691560,           2022-09-09 02:46:00,           2022-09-08 19:46:00,      3.140000,     18.595000,          6.273000,                    67.073519,      0.882000
                1662691860,           2022-09-09 02:51:00,           2022-09-08 19:51:00,      3.140000,     18.536000,          6.293000,                    67.206688,      0.882000
                1662692160,           2022-09-09 02:56:00,           2022-09-08 19:56:00,      3.140000,     18.486000,          6.300000,                    67.213012,      0.882000
                1662692460,           2022-09-09 03:01:00,           2022-09-08 20:01:00,      3.140000,     18.435000,          6.306000,                    67.207170,      0.883000
                1662692760,           2022-09-09 03:06:00,           2022-09-08 20:06:00,      3.140000,     18.376000,          6.307000,                    67.137020,      0.883000
                1662693060,           2022-09-09 03:11:00,           2022-09-08 20:11:00,      3.140000,     18.351000,          6.311000,                    67.145344,      0.883000
                1662693360,           2022-09-09 03:16:00,           2022-09-08 20:16:00,      3.140000,     18.309000,          6.321000,                    67.194104,      0.882000
                1662693660,           2022-09-09 03:21:00,           2022-09-08 20:21:00,      3.140000,     18.233000,          6.313000,                    67.004929,      0.882000
                1662693960,           2022-09-09 03:26:00,           2022-09-08 20:26:00,      3.140000,     18.191000,          6.339000,                    67.223117,      0.883000
                1662694260,           2022-09-09 03:31:00,           2022-09-08 20:31:00,      3.140000,     18.140000,          6.341000,                    67.174168,      0.882000
                1662694560,           2022-09-09 03:36:00,           2022-09-08 20:36:00,      3.140000,     18.107000,          6.325000,                    66.959395,      0.882000
                1662694860,           2022-09-09 03:41:00,           2022-09-08 20:41:00,      3.140000,     18.039000,          6.352000,                    67.151557,      0.883000
                1662695160,           2022-09-09 03:46:00,           2022-09-08 20:46:00,      3.140000,     17.997000,          6.347000,                    67.040901,      0.883000
                1662695460,           2022-09-09 03:51:00,           2022-09-08 20:51:00,      3.140000,     17.938000,          6.349000,                    66.980824,      0.883000
                1662695760,           2022-09-09 03:56:00,           2022-09-08 20:56:00,      3.140000,     17.896000,          6.372000,                    67.165468,      0.883000
                1662696060,           2022-09-09 04:01:00,           2022-09-08 21:01:00,      3.140000,     17.853000,          6.358000,                    66.958656,      0.883000
                1662696360,           2022-09-09 04:06:00,           2022-09-08 21:06:00,      3.140000,     17.837000,          6.345000,                    66.799752,      0.883000
                1662696660,           2022-09-09 04:11:00,           2022-09-08 21:11:00,      3.140000,     17.744000,          6.371000,                    66.945131,      0.883000
                1662696960,           2022-09-09 04:16:00,           2022-09-08 21:16:00,      3.140000,     17.735000,          6.371000,                    66.932713,      0.883000
                1662697260,           2022-09-09 04:21:00,           2022-09-08 21:21:00,      3.140000,     17.668000,          6.377000,                    66.903230,      0.883000
                1662697560,           2022-09-09 04:26:00,           2022-09-08 21:26:00,      3.140000,     17.651000,          6.385000,                    66.963660,      0.882000
                1662697860,           2022-09-09 04:31:00,           2022-09-08 21:31:00,      3.140000,     17.592000,          6.400000,                    67.039237,      0.882000
                1662698160,           2022-09-09 04:36:00,           2022-09-08 21:36:00,      3.140000,     17.566000,          6.393000,                    66.929938,      0.883000
                1662698460,           2022-09-09 04:41:00,           2022-09-08 21:41:00,      3.140000,     17.524000,          6.417000,                    67.122877,      0.883000
                1662698760,           2022-09-09 04:46:00,           2022-09-08 21:46:00,      3.140000,     17.515000,          6.406000,                    66.995340,      0.883000
                1662699060,           2022-09-09 04:51:00,           2022-09-08 21:51:00,      3.140000,     17.465000,          6.411000,                    66.978279,      0.883000
                1662699360,           2022-09-09 04:56:00,           2022-09-08 21:56:00,      3.140000,     17.422000,          6.394000,                    66.741200,      0.883000
                1662699660,           2022-09-09 05:01:00,           2022-09-08 22:01:00,      3.140000,     17.389000,          6.422000,                    66.987632,      0.883000
                1662699960,           2022-09-09 05:06:00,           2022-09-08 22:06:00,      3.140000,     17.363000,          6.428000,                    67.014076,      0.883000
                1662700260,           2022-09-09 05:11:00,           2022-09-08 22:11:00,      3.140000,     17.329000,          6.428000,                    66.966820,      0.883000
                1662700560,           2022-09-09 05:16:00,           2022-09-08 22:16:00,      3.140000,     17.304000,          6.437000,                    67.025790,      0.883000
                1662700860,           2022-09-09 05:21:00,           2022-09-08 22:21:00,      3.140000,     17.270000,          6.441000,                    67.020100,      0.883000
                1662701160,           2022-09-09 05:26:00,           2022-09-08 22:26:00,      3.140000,     17.236000,          6.441000,                    66.972766,      0.882000
                1662701460,           2022-09-09 05:31:00,           2022-09-08 22:31:00,      3.140000,     17.194000,          6.438000,                    66.883138,      0.883000
                1662701760,           2022-09-09 05:36:00,           2022-09-08 22:36:00,      3.140000,     17.160000,          6.458000,                    67.043470,      0.882000
                1662702060,           2022-09-09 05:41:00,           2022-09-08 22:41:00,      3.140000,     17.118000,          6.449000,                    66.891521,      0.882000
                1662702360,           2022-09-09 05:46:00,           2022-09-08 22:46:00,      3.140000,     17.109000,          6.457000,                    66.961947,      0.883000
                1662702660,           2022-09-09 05:51:00,           2022-09-08 22:51:00,      3.140000,     17.050000,          6.477000,                    67.086818,      0.883000
                1662702960,           2022-09-09 05:56:00,           2022-09-08 22:56:00,      3.140000,     17.041000,          6.479000,                    67.094941,      0.883000
                1662703260,           2022-09-09 06:01:00,           2022-09-08 23:01:00,      3.140000,     16.999000,          6.479000,                    67.036181,      0.882000
                1662703560,           2022-09-09 06:06:00,           2022-09-08 23:06:00,      3.140000,     16.990000,          6.472000,                    66.951178,      0.883000
                1662703860,           2022-09-09 06:11:00,           2022-09-08 23:11:00,      3.140000,     16.956000,          6.487000,                    67.058733,      0.883000
                1662704160,           2022-09-09 06:16:00,           2022-09-08 23:16:00,      3.140000,     16.931000,          6.473000,                    66.879077,      0.883000
                1662704460,           2022-09-09 06:21:00,           2022-09-08 23:21:00,      3.140000,     16.897000,          6.465000,                    66.748977,      0.882000
                1662704760,           2022-09-09 06:26:00,           2022-09-08 23:26:00,      3.140000,     16.863000,          6.490000,                    66.959474,      0.883000
                1662705060,           2022-09-09 06:31:00,           2022-09-08 23:31:00,      3.140000,     16.846000,          6.488000,                    66.915039,      0.883000
                1662705360,           2022-09-09 06:36:00,           2022-09-08 23:36:00,      3.140000,     16.795000,          6.489000,                    66.853951,      0.883000
                1662705660,           2022-09-09 06:41:00,           2022-09-08 23:41:00,      3.140000,     16.778000,          6.482000,                    66.758061,      0.882000
                1662705960,           2022-09-09 06:46:00,           2022-09-08 23:46:00,      3.140000,     16.753000,          6.486000,                    66.764280,      0.883000
                1662706260,           2022-09-09 06:51:00,           2022-09-08 23:51:00,      3.140000,     16.702000,          6.503000,                    66.867743,      0.883000
                1662706560,           2022-09-09 06:56:00,           2022-09-08 23:56:00,      3.140000,     16.668000,          6.502000,                    66.809791,      0.883000
                1662706860,           2022-09-09 07:01:00,           2022-09-09 00:01:00,      3.140000,     16.634000,          6.493000,                    66.669717,      0.883000
                1662707160,           2022-09-09 07:06:00,           2022-09-09 00:06:00,      3.140000,     16.608000,          6.491000,                    66.612800,      0.883000
                1662707460,           2022-09-09 07:11:00,           2022-09-09 00:11:00,      3.140000,     16.574000,          6.512000,                    66.780585,      0.883000
                1662707760,           2022-09-09 07:16:00,           2022-09-09 00:16:00,      3.140000,     16.557000,          6.497000,                    66.602955,      0.883000
                1662708060,           2022-09-09 07:21:00,           2022-09-09 00:21:00,      3.140000,     16.523000,          6.496000,                    66.545108,      0.883000
                1662708360,           2022-09-09 07:26:00,           2022-09-09 00:26:00,      3.140000,     16.498000,          6.516000,                    66.714887,      0.883000
                1662708660,           2022-09-09 07:31:00,           2022-09-09 00:31:00,      3.140000,     16.455000,          6.512000,                    66.613605,      0.883000
                1662708960,           2022-09-09 07:36:00,           2022-09-09 00:36:00,      3.140000,     16.430000,          6.531000,                    66.772791,      0.883000
                1662709260,           2022-09-09 07:41:00,           2022-09-09 00:41:00,      3.140000,     16.421000,          6.532000,                    66.770352,      0.883000
                1662709560,           2022-09-09 07:46:00,           2022-09-09 00:46:00,      3.140000,     16.370000,          6.518000,                    66.555651,      0.883000
                1662709860,           2022-09-09 07:51:00,           2022-09-09 00:51:00,      3.140000,     16.345000,          6.539000,                    66.734881,      0.883000
                1662710160,           2022-09-09 07:56:00,           2022-09-09 00:56:00,      3.140000,     16.285000,          6.541000,                    66.670797,      0.883000
                1662710460,           2022-09-09 08:01:00,           2022-09-09 01:01:00,      3.140000,     16.259000,          6.550000,                    66.725874,      0.883000
                1662710760,           2022-09-09 08:06:00,           2022-09-09 01:06:00,      3.140000,     16.234000,          6.563000,                    66.822992,      0.883000
                1662711060,           2022-09-09 08:11:00,           2022-09-09 01:11:00,      3.140000,     16.183000,          6.580000,                    66.923866,      0.883000
                1662711360,           2022-09-09 08:16:00,           2022-09-09 01:16:00,      3.140000,     16.157000,          6.583000,                    66.917551,      0.883000
                1662711660,           2022-09-09 08:21:00,           2022-09-09 01:21:00,      3.140000,     16.148000,          6.559000,                    66.660886,      0.882000
                1662711960,           2022-09-09 08:26:00,           2022-09-09 01:26:00,      3.140000,     16.097000,          6.587000,                    66.873190,      0.883000
                1662712260,           2022-09-09 08:31:00,           2022-09-09 01:31:00,      3.140000,     16.080000,          6.572000,                    66.696875,      0.883000
                1662712560,           2022-09-09 08:36:00,           2022-09-09 01:36:00,      3.140000,     16.046000,          6.581000,                    66.740091,      0.883000
                1662712860,           2022-09-09 08:41:00,           2022-09-09 01:41:00,      3.140000,     16.012000,          6.595000,                    66.833852,      0.883000
                1662713160,           2022-09-09 08:46:00,           2022-09-09 01:46:00,      3.140000,     15.978000,          6.596000,                    66.795769,      0.883000
                1662713460,           2022-09-09 08:51:00,           2022-09-09 01:51:00,      3.140000,     15.952000,          6.609000,                    66.890476,      0.883000
                1662713760,           2022-09-09 08:56:00,           2022-09-09 01:56:00,      3.140000,     15.909000,          6.622000,                    66.960846,      0.883000
                1662714060,           2022-09-09 09:01:00,           2022-09-09 02:01:00,      3.140000,     15.892000,          6.613000,                    66.845678,      0.883000
                1662714360,           2022-09-09 09:06:00,           2022-09-09 02:06:00,      3.140000,     15.850000,          6.617000,                    66.826390,      0.883000
                1662714660,           2022-09-09 09:11:00,           2022-09-09 02:11:00,      3.140000,     15.824000,          6.619000,                    66.809612,      0.883000
                1662714960,           2022-09-09 09:16:00,           2022-09-09 02:16:00,      3.140000,     15.773000,          6.626000,                    66.807674,      0.883000
                1662715260,           2022-09-09 09:21:00,           2022-09-09 02:21:00,      3.140000,     15.747000,          6.637000,                    66.881519,      0.883000
                1662715560,           2022-09-09 09:26:00,           2022-09-09 02:26:00,      3.140000,     15.713000,          6.662000,                    67.084801,      0.883000
                1662715860,           2022-09-09 09:31:00,           2022-09-09 02:31:00,      3.140000,     15.679000,          6.658000,                    66.995914,      0.883000
                1662716160,           2022-09-09 09:36:00,           2022-09-09 02:36:00,      3.140000,     15.653000,          6.664000,                    67.019089,      0.883000
                1662716460,           2022-09-09 09:41:00,           2022-09-09 02:41:00,      3.140000,     15.627000,          6.661000,                    66.951739,      0.883000
                1662716760,           2022-09-09 09:46:00,           2022-09-09 02:46:00,      3.140000,     15.593000,          6.674000,                    67.033699,      0.882000
                1662717060,           2022-09-09 09:51:00,           2022-09-09 02:51:00,      3.140000,     15.542000,          6.704000,                    67.261644,      0.883000
                1662717360,           2022-09-09 09:56:00,           2022-09-09 02:56:00,      3.140000,     15.524000,          6.702000,                    67.215692,      0.883000
                1662717660,           2022-09-09 10:01:00,           2022-09-09 03:01:00,      3.140000,     15.482000,          6.709000,                    67.225442,      0.883000
                1662717960,           2022-09-09 10:06:00,           2022-09-09 03:06:00,      3.140000,     15.456000,          6.683000,                    66.927643,      0.883000
                1662718260,           2022-09-09 10:11:00,           2022-09-09 03:11:00,      3.140000,     15.413000,          6.695000,                    66.986072,      0.883000
                1662718560,           2022-09-09 10:16:00,           2022-09-09 03:16:00,      3.140000,     15.387000,          6.719000,                    67.188738,      0.883000
                1662718860,           2022-09-09 10:21:00,           2022-09-09 03:21:00,      3.140000,     15.353000,          6.727000,                    67.219694,      0.883000
                1662719160,           2022-09-09 10:26:00,           2022-09-09 03:26:00,      3.140000,     15.336000,          6.730000,                    67.225142,      0.883000
                1662719460,           2022-09-09 10:31:00,           2022-09-09 03:31:00,      3.140000,     15.310000,          6.739000,                    67.277480,      0.883000
                1662719760,           2022-09-09 10:36:00,           2022-09-09 03:36:00,      3.140000,     15.276000,          6.752000,                    67.358054,      0.883000
                1662720060,           2022-09-09 10:41:00,           2022-09-09 03:41:00,      3.140000,     15.233000,          6.758000,                    67.355632,      0.883000
                1662720360,           2022-09-09 10:46:00,           2022-09-09 03:46:00,      3.140000,     15.215000,          6.769000,                    67.439158,      0.883000
                1662720660,           2022-09-09 10:51:00,           2022-09-09 03:51:00,      3.140000,     15.173000,          6.776000,                    67.447922,      0.883000
                1662720960,           2022-09-09 10:56:00,           2022-09-09 03:56:00,      3.140000,     15.147000,          6.792000,                    67.569355,      0.883000
                1662721260,           2022-09-09 11:01:00,           2022-09-09 04:01:00,      3.140000,     15.130000,          6.789000,                    67.514787,      0.883000
                1662721560,           2022-09-09 11:06:00,           2022-09-09 04:06:00,      3.140000,     15.095000,          6.808000,                    67.652702,      0.883000
                1662721860,           2022-09-09 11:11:00,           2022-09-09 04:11:00,      3.140000,     15.052000,          6.803000,                    67.540373,      0.883000
                1662722160,           2022-09-09 11:16:00,           2022-09-09 04:16:00,      3.140000,     15.026000,          6.799000,                    67.462811,      0.883000
                1662722460,           2022-09-09 11:21:00,           2022-09-09 04:21:00,      3.140000,     14.992000,          6.804000,                    67.462899,      0.883000
                1662722760,           2022-09-09 11:26:00,           2022-09-09 04:26:00,      3.140000,     14.966000,          6.831000,                    67.692591,      0.883000
                1662723060,           2022-09-09 11:31:00,           2022-09-09 04:31:00,      3.140000,     14.949000,          6.826000,                    67.618206,      0.883000
                1662723360,           2022-09-09 11:36:00,           2022-09-09 04:36:00,      3.140000,     14.897000,          6.841000,                    67.690669,      0.883000
                1662723660,           2022-09-09 11:41:00,           2022-09-09 04:41:00,      3.140000,     14.906000,          6.839000,                    67.684050,      0.883000
                1662723960,           2022-09-09 11:46:00,           2022-09-09 04:46:00,      3.140000,     14.880000,          6.833000,                    67.586655,      0.883000
                1662724260,           2022-09-09 11:51:00,           2022-09-09 04:51:00,      3.140000,     14.837000,          6.846000,                    67.652262,      0.883000
                1662724560,           2022-09-09 11:56:00,           2022-09-09 04:56:00,      3.140000,     14.811000,          6.855000,                    67.703075,      0.883000
                1662724860,           2022-09-09 12:01:00,           2022-09-09 05:01:00,      3.140000,     14.785000,          6.867000,                    67.783406,      0.883000
                1662725160,           2022-09-09 12:06:00,           2022-09-09 05:06:00,      3.140000,     14.742000,          6.876000,                    67.809016,      0.883000
                1662725460,           2022-09-09 12:11:00,           2022-09-09 05:11:00,      3.140000,     14.725000,          6.865000,                    67.675583,      0.883000
                1662725760,           2022-09-09 12:16:00,           2022-09-09 05:16:00,      3.140000,     14.690000,          6.878000,                    67.752271,      0.883000
                1662726060,           2022-09-09 12:21:00,           2022-09-09 05:21:00,      3.140000,     14.673000,          6.886000,                    67.806051,      0.883000
                1662726360,           2022-09-09 12:26:00,           2022-09-09 05:26:00,      3.140000,     14.638000,          6.878000,                    67.675821,      0.883000
                1662726660,           2022-09-09 12:31:00,           2022-09-09 05:31:00,      3.140000,     14.612000,          6.899000,                    67.844114,      0.883000
                1662726960,           2022-09-09 12:36:00,           2022-09-09 05:36:00,      3.140000,     14.587000,          6.898000,                    67.797429,      0.883000
                1662727260,           2022-09-09 12:41:00,           2022-09-09 05:41:00,      3.140000,     14.578000,          6.878000,                    67.587631,      0.883000
                1662727560,           2022-09-09 12:46:00,           2022-09-09 05:46:00,      3.140000,     14.535000,          6.903000,                    67.769879,      0.883000
                1662727860,           2022-09-09 12:51:00,           2022-09-09 05:51:00,      3.140000,     14.483000,          6.917000,                    67.830494,      0.883000
                1662728160,           2022-09-09 12:56:00,           2022-09-09 05:56:00,      3.140000,     14.466000,          6.926000,                    67.893604,      0.883000
                1662728460,           2022-09-09 13:01:00,           2022-09-09 06:01:00,      3.140000,     14.466000,          6.925000,                    67.883802,      0.883000
                1662728760,           2022-09-09 13:06:00,           2022-09-09 06:06:00,      3.140000,     14.431000,          6.922000,                    67.802658,      0.883000
                1662729060,           2022-09-09 13:11:00,           2022-09-09 06:11:00,      3.140000,     14.388000,          6.924000,                    67.758680,      0.882000
                1662729360,           2022-09-09 13:16:00,           2022-09-09 06:16:00,      3.140000,     14.353000,          6.940000,                    67.863405,      0.883000
                1662729660,           2022-09-09 13:21:00,           2022-09-09 06:21:00,      3.140000,     14.327000,          6.945000,                    67.873757,      0.883000
                1662729960,           2022-09-09 13:26:00,           2022-09-09 06:26:00,      3.140000,     14.292000,          6.948000,                    67.851179,      0.883000
                1662730260,           2022-09-09 13:31:00,           2022-09-09 06:31:00,      3.140000,     14.240000,          6.965000,                    67.939915,      0.883000
                1662730560,           2022-09-09 13:36:00,           2022-09-09 06:36:00,      3.140000,     14.240000,          6.960000,                    67.891143,      0.883000
                1662730860,           2022-09-09 13:41:00,           2022-09-09 06:41:00,      3.140000,     14.214000,          6.981000,                    68.057266,      0.883000
                1662731160,           2022-09-09 13:46:00,           2022-09-09 06:46:00,      3.140000,     14.180000,          6.975000,                    67.948188,      0.883000
                1662731460,           2022-09-09 13:51:00,           2022-09-09 06:51:00,      3.140000,     14.145000,          6.992000,                    68.061606,      0.883000
                1662731760,           2022-09-09 13:56:00,           2022-09-09 06:56:00,      3.140000,     14.128000,          6.995000,                    68.065451,      0.883000
                1662732060,           2022-09-09 14:01:00,           2022-09-09 07:01:00,      3.140000,     14.110000,          7.017000,                    68.252592,      0.883000
